drift.est [0,0.05) [0.05,0.1) [0.1,0.15) [0.15,0.2) [0.2,0.25) [0.25,0.3) [0.3,0.35) [0.35,0.4) [0.4,0.45) [0.45,0.51)
PEL 0.0001 0.007029 0.012254 0.016864 0.020187 0.024984 0.024494 0.02731 0.033527 0.035545
file pos log10.pval.target.1 obs.freq.target.1 exp.freq.target.1 AIC.neutral.target.1 AIC.postadmix.target.1 AIC.insurr.source1target.1 AIC.insurr.source2target.1 AIC.insurr.source3target.1 sel.postadmix.target.1 sel.insurr.source1target.1 sel.insurr.source2target.1 sel.insurr.source3target.1
1 86494091 0 0.9294 0.8992 72.864 72.975 74.115 70.205 74.683 0.475 0.362 6710886.3 209715.1
1 86538496 0.079 0.9471 0.9525 51.835 53.725 53.811 53.606 53.219 -0.11 52428.7 -0.193 1677721.5
1 86555393 0 1 0.998 0.679 2.34 2.503 2.416 2.576 6.3 13421772.7 6710886.3 13421772.7
1 86675382 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 86801284 0.352 0.5471 0.674 179.949 170.113 171.79 171.432 177.668 -0.416 -0.465 -0.914 -1.53
1 87824653 0.305 0.9882 0.9934 20.011 21.459 21.12 21.395 21.873 -0.44 -0.887 -0.508 838860.7
1 87881215 0.338 0.5706 0.6919 181.974 172.851 171.063 181.265 183.947 -0.41 -0.493 -0.772 0.875
1 88363489 0 1 0.9959 1.397 2.34 2.346 3.331 3.363 4.7 838860.7 3355443.1 1677721.5
1 88392440 1.022 0.4 0.7045 233.648 167.672 164.103 204.899 228.033 -0.723 -0.809 -1.002 -13.088
1 89774224 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 90296557 0.035 0.9882 0.9813 19.55 21.036 21.216 20.775 21.542 0.6 0.892 1677721.5 26214.3
1 90822336 0.291 0.6529 0.5103 188.7 176.519 175.796 184.946 189.68 0.812 1.116 1677721.5 419430.3
1 90927850 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 91584277 0.72 1 0.9808 6.608 2.34 2.34 8.541 8.6 25.5 25.5 838860.7 104857.5
1 92141308 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 92619565 0.046 1 0.9915 2.92 2.34 3.643 3.365 4.851 19.1 26843545.5 53687091.1 1677721.5
1 93133330 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 93550956 0.437 0.1118 0.0582 103.501 98.205 96.628 100.609 105.305 1.077 1.816 5.238 2.4
1 93557477 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 94070705 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
1 94602828 0.938 0.6 0.3203 220.252 166.279 165.283 191.365 218.607 2.185 3.381 13421772.7 3355443.1
1 94607080 0 1 0.9982 0.61 2.34 2.436 2.354 2.576 3.1 13421772.7 6710886.3 6710886.3
1 94637248 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 95969869 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 96493420 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 96792182 0.067 0.4059 0.4533 166.946 167.348 167.707 166.568 168.807 -0.181 -0.215 -0.761 -0.775
1 96809893 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
1 99355831 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 99548531 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 99551986 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 99658360 0 1 0.9963 1.265 2.34 3.048 2.688 2.886 25.5 13421772.7 13421772.7 26843545.5
1 99688793 0.049 0.6 0.617 170.977 172.77 172.694 172.89 172.652 -0.069 -0.098 -0.203 3.7
1 100033173 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 100154880 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 100318245 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 100470437 0.03 0.9882 0.9448 27.971 21.037 22.418 28.091 28.813 3.916 5.6 6710886.3 3355443.1
1 100906444 0.683 0.9941 0.9977 6.825 8.15 8.791 8.825 7.287 -0.616 419430.3 0.005 -0.841
1 101304856 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
1 101413022 0 1 0.9979 0.713 2.34 2.536 2.449 2.576 9.5 13421772.7 13421772.7 13421772.7
1 101443349 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
1 101815845 1.145 0.9941 0.9988 11.697 12.077 13.01 12.041 10.257 -0.801 -0.823 -0.961 -0.973
1 101979255 0 1 0.9964 1.23 2.34 3.014 2.654 2.886 25.5 13421772.7 13421772.7 26843545.5
1 102198545 0.104 0.6765 0.6143 161.471 160.601 160.592 162.349 162.979 0.316 0.384 209715.1 419430.3
1 102740820 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
1 103477787 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 103667212 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 104618941 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
1 104712359 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
1 104884616 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 104890107 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 106482528 1.871 1 0.9644 12.347 2.34 2.688 14.279 13.923 51.1 13421772.7 419430.3 3355443.1
1 106774418 0 1 0.9951 1.679 2.34 3.44 2.483 3.507 19.1 13421772.7 26843545.5 13421772.7
1 107067223 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
1 107471064 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 107649367 0.195 0.1059 0.087 94.797 96.079 96.287 95.671 95.377 0.243 0.37 0.809 -3.33
1 108109891 0 0.9882 0.949 26.682 20.946 19.236 26.849 28.674 3.513 6710886.3 6710886.3 26214.3
1 108694369 0.657 0.7353 0.4836 186.91 144.294 146.314 165.659 185.282 1.966 2.911 13421772.7 3355443.1
1 108893988 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 108921175 0.023 0.9765 0.9704 34.075 35.844 35.901 35.438 35.371 0.264 0.248 -0.871 1677721.5
1 109034679 0.462 0.9882 0.9951 12.747 13.549 14.659 14.693 12.489 -0.594 104857.5 3.711 -0.858
1 109994714 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 110329674 0.028 0.9824 0.9834 27.062 29.05 28.563 28.03 28.221 -0.064 -0.869 -0.592 3.444
1 110791267 0 1 0.9954 1.584 2.34 3.519 3.56 2.34 76.7 3355443.1 1677721.5 307.1
1 111261900 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 111315634 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 111570700 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 111699969 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 112679689 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
1 112711683 0.303 0.4588 0.5947 185.584 174.807 175.48 177.968 186.43 -0.425 -0.488 -0.89 -0.995
1 112750373 0.195 0.9294 0.8404 76.654 66.268 60.435 73.299 78.482 1.527 6710886.3 166.3 1.838
1 112794977 0.43 0.9941 0.9966 9.662 11.408 11.649 11.622 11.058 -0.426 0.538 -0.55 -0.718
1 113391656 0 1 0.9979 0.713 2.34 2.536 2.449 2.576 9.5 13421772.7 13421772.7 13421772.7
1 113395120 0 0.9706 0.9465 40.417 40.073 41.562 38.066 42.028 0.881 1.013 13421772.7 3.025
1 113730307 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 114469962 1.428 0.9882 0.999 25.195 27.195 27.195 27.195 27.195 0.1 0.1 0.1 0.3
1 114875036 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 115134052 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 115715025 0.602 0.9941 0.9974 8.691 10.161 10.69 10.691 9.68 -0.565 0.001 0.005 -0.771
1 116108919 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 116684723 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 116787846 0.233 0.5412 0.6351 186.659 182.28 181.473 187.345 188.575 -0.326 -0.399 -0.802 -0.669
1 117343054 0.026 0.9882 0.9883 19.72 21.72 21.5 21.717 21.718 -0.005 -0.794 0.044 -0.922
1 118859573 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 119224191 1.211 0.9941 0.9989 12.737 12.974 13.111 12.12 14.349 -0.817 -0.858 -0.965 -0.97
1 120139292 0 1 0.9974 0.884 2.34 2.824 2.861 2.34 38.3 6710886.3 3355443.1 102.3
1 121231299 0.461 0.9824 0.9927 18.22 18.356 20.19 20.164 17.485 -0.607 2.347 3.727 -0.912
1 121480464 0.184 0.6294 0.5282 156.458 151.36 152.147 153.327 157.168 0.518 0.638 6.15 838860.7
1 142632515 0.007 0.5 0.5067 117.872 119.841 119.84 119.86 119.862 -0.026 -0.034 -0.069 -0.216
1 143281280 0.516 0.9882 0.9956 18.527 19.108 20.395 18.836 19.255 -0.626 -0.778 -0.695 -0.996
1 144548510 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 146765433 1.267 0.9941 0.999 12.765 12.878 13.095 12.099 14.349 -0.831 -0.859 -0.965 -0.994
1 146834830 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 147240290 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 147333230 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
1 147383713 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 147431369 0 1 0.9981 0.642 2.34 2.587 2.62 2.34 19.1 6710886.3 3355443.1 76.7
1 148008644 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 149038195 0 1 0.9981 0.645 2.34 2.469 2.384 2.576 4.7 13421772.7 6710886.3 13421772.7
1 150145568 0.124 0.8706 0.878 103.69 105.604 105.591 105.682 105.69 -0.066 -0.073 6553.5 204.7
1 150212833 0 1 0.9959 1.408 2.34 3.344 3.384 2.34 76.7 3355443.1 1677721.5 307.1
1 150905447 0 1 0.9983 0.573 2.34 2.522 2.551 2.34 12.7 6710886.3 3355443.1 51.1
1 150966395 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 151041640 0 1 0.9962 1.299 2.34 3.068 2.416 3.196 9.5 13421772.7 13421772.7 6710886.3
1 151178346 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 151945185 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 152716985 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
1 152738183 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 152783216 0.484 0.9882 0.9953 20.592 21.295 22.495 22.409 22.31 -0.611 104857.5 104857.5 -0.528
1 152853586 0.308 0.7294 0.5818 168.377 153.991 153.868 170.199 170.098 0.966 1.173 104857.5 209715.1
1 153106268 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 153390642 8.162 0.8 0.9846 254.957 139.026 139.418 161.642 242.524 -0.938 -0.942 -1 -1
1 153505942 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 154263308 1.243 1 0.9731 9.259 2.34 2.34 11.191 11.251 38.3 38.3 838860.7 104857.5
1 154825244 0.213 0.0824 0.069 71.368 72.894 73.219 73.241 72.357 0.225 1.775 0.193 1677721.5
1 155549510 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 155612496 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 156194509 0 0.9941 0.991 10.935 12.729 12.854 12.733 12.928 0.525 419430.3 0.614 52428.7
1 156436591 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 156977862 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 157133633 0.015 0.8882 0.8451 90.513 89.838 84.241 91.542 90.667 0.466 1677721.5 0.758 -1.261
1 157429043 0.752 0.6059 0.8094 217.23 181.483 182.955 189.822 217.901 -0.638 -0.713 -1.008 -0.973
1 157442867 0.189 0.9941 0.9828 12.604 12.89 14.442 12.87 14.596 1.941 1677721.5 2.43 52428.7
1 157527963 0.139 0.0588 0.126 69.804 63.338 61.453 68.957 71.213 -0.567 -0.829 -0.82 -15.118
1 157688945 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 158095850 1.243 1 0.9731 9.259 2.34 2.34 11.191 11.251 38.3 38.3 838860.7 104857.5
1 158104180 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 158189812 0.033 0.4176 0.4064 178.009 179.919 179.89 179.899 179.458 0.048 0.069 -0.494 209715.1
1 158850192 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 159400359 0.007 0.3529 0.3719 164.073 165.805 165.426 166.04 165.959 -0.08 -0.173 0.15 819.1
1 159860488 0 0.9176 0.8974 81.594 82.787 82.67 83.592 82.461 0.274 0.409 0.047 1677721.5
1 160037161 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 160160166 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 160526794 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 161292102 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 161354021 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 161578139 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 161603736 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
1 161751163 1.598 0.3176 0.7417 299.051 166.505 159.188 237.667 289.769 -0.84 -0.925 -1.015 -1.082
1 161943182 0 1 0.9982 0.608 2.34 2.554 2.585 2.34 19.1 6710886.3 3355443.1 51.1
1 162477125 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
1 162653330 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
1 163050555 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 164302152 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 164800945 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 164871638 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 165423596 0 0.7706 0.7628 138.583 140.525 140.24 139.843 139.889 0.045 0.141 -0.475 -0.854
1 165578241 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 166040403 0.408 0.9941 0.9965 11.58 13.358 13.381 13.443 8.935 -0.402 -0.742 -0.418 -0.997
1 166719781 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 166752106 0.228 1 0.9884 3.978 2.34 2.34 5.912 5.971 19.1 19.1 1677721.5 209715.1
1 167359166 0 1 0.9984 0.539 2.34 2.489 2.517 2.34 12.7 6710886.3 3355443.1 38.3
1 167424011 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 167611187 0 1 0.9978 0.746 2.34 2.688 2.723 2.34 25.5 6710886.3 3355443.1 76.7
1 168724314 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 168784482 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
1 169033406 0 1 0.9966 1.163 2.34 3.1 3.139 2.34 51.1 6710886.3 1677721.5 204.7
1 169253730 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 169579753 0.756 0.9882 0.8466 61.823 22.051 17.968 59.39 63.794 14.262 53687091.1 6710886.3 52428.7
1 169812828 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 169943205 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 170075709 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 170282413 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 170538558 0.508 0.4412 0.626 200.863 179.016 177.041 191.135 202.86 -0.529 -0.627 -0.912 0.225
1 170574316 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 170634144 2.711 0.4824 0.9039 385.178 192.179 175.454 267.348 384.964 -0.903 -0.955 -1.066 -1
1 170706356 0.087 0.9765 0.9801 29.284 31.171 31.242 31.24 29.342 -0.162 104857.5 0.195 -0.883
1 171025115 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 171335352 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 171618949 0.184 0.6412 0.5389 172.047 166.744 166.993 169.388 173.748 0.53 0.677 13.9 26214.3
1 171789808 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 172313068 0 1 0.998 0.677 2.34 2.62 2.654 2.34 19.1 6710886.3 3355443.1 76.7
1 172730597 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 173166608 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
1 173311022 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 173385675 0 1 0.9986 0.47 2.34 2.426 2.449 2.34 9.5 6710886.3 3355443.1 25.5
1 173438839 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
1 173542830 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 174430699 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 174820577 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 175225803 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 175306114 0.897 0.9765 0.9958 36.048 30.498 32.108 31.092 33.661 -0.839 -0.947 -0.988 -0.94
1 175391804 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 175687795 0 1 0.9966 1.163 2.34 3.1 3.139 2.34 51.1 6710886.3 1677721.5 204.7
1 175699443 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 175823424 0.381 0.9941 0.9963 13.692 14.767 15.631 13.606 14.767 51.1 419430.3 -0.963 204.7
1 177135984 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 177817361 0 1 0.9949 1.761 2.34 3.696 3.737 2.34 102.3 3355443.1 1677721.5 307.1
1 177956566 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 178670604 1.65 0.6235 0.9177 283.599 172.934 163.837 222.225 285.445 -0.851 -0.898 -1 -0.722
1 178730727 0.136 0.8294 0.755 122.326 118.782 117.165 121.952 124.303 0.582 1.297 2.125 -0.341
1 179134287 0 1 0.9985 0.504 2.34 2.457 2.483 2.34 9.5 6710886.3 3355443.1 38.3
1 179231197 0.187 0.9882 0.9916 19.101 20.892 20.887 20.898 21.094 -0.291 -0.475 -0.432 26214.3
1 179294231 0.412 0.7588 0.58 175.785 153.81 149.48 172.272 177.575 1.288 2.063 1677721.5 -0.655
1 180527144 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 180637176 0.005 1 0.9922 2.672 2.34 2.34 4.605 4.664 9.5 9.5 1677721.5 209715.1
1 180978176 0 1 0.9987 0.436 2.34 2.395 2.416 2.34 6.3 6710886.3 3355443.1 19.1
1 181278139 3.303 0.1353 0.0491 125.423 108.331 109.667 111.485 121.424 2.111 8.088 5.063 6710886.3
1 182055251 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 182373525 0.294 0.5176 0.634 182.691 175.018 174.474 179.692 184.659 -0.383 -0.456 -0.81 13107.1
1 182567882 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 182935953 0.507 0.9294 0.7803 95.402 69.239 63.178 95.104 97.341 2.73 6.163 1677721.5 -0.478
1 183093834 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 183184160 0.625 0.5118 0.7214 208.436 176.949 177.804 189.606 204.093 -0.596 -0.663 -0.968 -1.288
1 183273348 0.507 0.9765 0.9901 31.494 31.154 33.248 30.982 30.519 -0.588 -0.857 -0.637 -0.998
1 183292346 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 183610653 0.216 0.9882 0.9285 32.538 20.807 17.073 32.88 34.201 5.469 26843545.5 6710886.3 419430.3
1 184016785 2.121 0.5059 0.9498 476.61 196.142 171.723 292.307 459.259 -0.95 -0.983 -1.04 -1.214
1 184667371 0.511 0.5824 0.3968 203.02 181.208 177.878 197.224 204.017 1.123 1.759 20.3 35.1
1 184823079 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 185554207 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 185689036 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 185761654 0.4 1 0.9856 4.99 2.34 5.711 5.735 4.539 153.5 26843545.5 26843545.5 53687091.1
1 185815677 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 185841379 0 1 0.9961 1.337 2.34 3.158 3.07 2.576 51.1 6710886.3 6710886.3 53687091.1
1 185867820 0 1 0.9973 0.92 2.34 2.704 2.354 2.886 6.3 13421772.7 6710886.3 3355443.1
1 186276762 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 186396967 2.061 1 0.9617 13.276 2.34 2.34 15.207 15.268 51.1 51.1 419430.3 52428.7
1 186615452 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 186813803 1.267 0.9941 0.999 12.767 14.767 14.767 14.767 14.767 0.1 0.1 0.1 0.3
1 186979557 0.348 0.9941 0.9961 8.246 10.097 10.144 10.146 9.695 -0.341 419430.3 3.713 -0.665
1 187200809 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 187595586 1.089 0.5941 0.2699 255.337 178.34 173.711 222.898 255.07 3.005 5.2 13421772.7 838860.7
1 187865354 0.18 0.8765 0.7863 107.823 100.487 99.993 106.228 109.793 0.929 1.348 1677721.5 26214.3
1 188383207 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 188938759 0 0.9941 0.9928 8.909 10.863 10.011 10.744 10.601 0.232 1677721.5 1677721.5 -0.577
1 189213892 0.145 0.2941 0.374 157.175 154.374 152.515 158.781 159.119 -0.303 -0.431 -0.331 -0.863
1 189314789 0.181 0.3176 0.4189 167.363 161.972 158.739 168.662 169.342 -0.355 -0.511 -0.419 0.588
1 189366721 0.138 0.9882 0.9907 17.858 19.749 19.803 19.784 19.785 -0.218 -0.655 -0.269 -0.368
1 189463743 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 189706215 1.145 0.9941 0.9988 11.971 12.352 13.03 12.145 10.939 -0.801 -0.838 -0.962 -0.972
1 189750579 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
1 190322229 0.979 1 0.977 7.931 2.34 2.34 9.863 9.923 38.3 38.3 838860.7 104857.5
1 190490442 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 190960133 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 192116646 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 192258083 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 192964830 0.7 0.9824 0.9955 20.683 18.793 22.683 22.463 18.014 -0.763 0.002 -0.958 -0.937
1 193480376 0.697 0.5471 0.7536 219.264 186.276 179.622 206.705 221.251 -0.614 -0.757 -1.181 -0.253
1 193611815 0 1 0.996 1.37 2.34 2.34 3.304 3.363 4.7 4.7 3355443.1 419430.3
1 193832712 0 1 0.9983 0.583 2.34 2.415 2.34 2.576 3.1 13421772.7 4.7 1677721.5
1 194017046 0 1 0.9989 0.367 2.34 2.346 2.354 2.34 1.5 838860.7 1677721.5 6.3
1 194061622 1.01 0.9647 0.9923 50.426 43.338 44.345 46.288 45.223 -0.792 -0.97 -0.854 -0.987
1 194285898 0 1 0.9925 2.581 2.34 3.484 4.515 3.363 76.7 13421772.7 3355443.1 53687091.1
1 194493190 0 1 0.9988 0.401 2.34 2.367 2.384 2.34 4.7 3355443.1 3355443.1 12.7
